player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Sean Longstaff,866191,Leeds United,34,england,2526,957,17,10,6.85,1,2,3,0.85,1.51,6,24,48.0,71,13,43.33,164,189,353,85.47,8,44.44,10,0,0,0,38,6,0,3,1,10,15,0,0,10,20260326,21,55,0,0,10,0,7.69,0,19,15,4,1,0,,55,55.0,0,0,1,60,10,22,0,1,5,0,0,0,0,0.0,0,0,0,0,110,5,0,0,1,0,0,0,0,0,0,957.0,0.0,1,6,7,8,2,1,16.67,0,37,22,59.46,22,17,6,50,63,53.39,30,205,208,413,102.7,13,1,612,17,2,0
Guglielmo Vicario,553606,Tottenham Hotspur,33,england,2526,2790,31,31,6.85,0,0,0,,0.06,47,0,0.0,32,157,31.21,97,621,718,67.04,12,92.31,1,0,0,0,247,0,0,0,7,37,31,0,0,0,20260326,1,2,2,1,0,0,0.0,130,50,39,11,0,0,-5.22,4,80.0,0,21,0,353,0,1,0,0,0,0,0,0,0,0.0,2,0,0,0,361,0,19,0,0,27,62,21,83,2,23,0.0,0.0,0,0,0,0,0,0,0.0,27,1,1,100.0,1,86,0,0,16,88.89,503,382,689,1071,212.2,0,1,1365,3,1,0
Emiliano Buendía,783126,Aston Villa,40,england,2526,1475,29,18,6.84,5,2,7,2.92,1.94,16,0,0.0,190,19,55.88,277,176,453,81.04,20,38.46,32,0,0,0,92,2,2,13,0,17,29,0,0,30,20260326,18,130,0,1,34,1,12.5,0,19,18,1,2,3,,79,44.63,0,0,1,106,9,23,1,1,3,0,0,0,0,0.0,0,0,0,0,193,13,0,0,4,0,0,0,0,0,0,295.0,25.0,4,15,25,18,9,8,29.63,0,38,20,52.63,23,27,27,8,99,43.23,34,358,201,559,198.5,40,3,879,33,6,0
Dango Ouattara,1106451,Brentford,50,england,2526,1718,25,19,6.84,5,3,8,5.32,3.34,11,11,14.86,94,11,36.67,160,64,224,61.04,45,52.94,40,0,0,0,71,10,9,11,0,43,25,0,0,23,20260326,14,143,0,0,21,0,13.89,0,26,24,2,5,0,,66,39.05,0,0,0,143,20,20,5,7,0,0,0,0,0,0.0,0,0,0,4,334,7,0,0,0,0,0,0,0,0,0,343.6,0.0,0,30,6,13,12,17,26.98,0,18,10,55.56,20,24,63,74,111,43.7,30,272,95,367,171.1,36,2,805,31,4,0
James Justin,827681,Leeds United,34,england,2526,1286,22,14,6.84,1,1,2,0.87,0.97,18,5,18.52,67,22,39.29,146,213,359,76.06,28,50.91,27,0,0,0,50,4,1,5,4,59,21,0,0,7,20260326,9,62,0,1,9,0,5.88,0,18,17,1,1,0,,53,60.23,0,0,1,113,20,10,1,2,7,0,0,0,0,0.0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1286.0,0.0,0,12,5,8,4,2,16.67,0,31,22,70.97,10,47,12,27,81,56.64,56,230,242,472,143.7,17,1,818,21,2,0
Rodrigo Gomes,1006073,Wolverhampton,3,england,2526,620,15,6,6.84,3,0,3,1.7,0.33,4,2,10.0,54,2,25.0,94,43,137,78.29,6,37.5,10,0,0,0,21,0,0,1,0,12,15,0,0,4,20260326,4,34,0,0,4,0,21.43,0,11,8,3,3,0,,27,52.94,0,0,0,38,6,3,0,3,2,0,0,0,0,0.0,0,0,0,0,102,5,0,0,3,0,0,0,0,0,0,206.67,0.0,0,13,1,7,6,3,20.0,0,17,13,76.47,3,6,15,20,33,49.25,8,119,56,175,102.6,14,0,335,7,0,0
Morgan Rogers,948261,Aston Villa,40,england,2526,2757,31,31,6.84,8,5,13,5.8,3.47,32,3,6.82,322,34,61.82,452,218,670,75.79,24,31.58,52,0,0,0,114,10,3,21,7,27,31,0,0,66,20260326,19,241,0,2,38,1,11.11,0,37,33,4,5,3,,106,35.93,0,0,2,214,11,40,1,3,3,0,0,0,1,0.0,0,0,0,0,513,20,0,0,7,0,0,0,0,0,0,344.63,25.0,4,41,31,21,30,34,33.66,0,32,18,56.25,40,58,101,44,130,35.04,55,618,266,884,212.0,72,3,1504,40,6,0
Nico O'Reilly,1142703,Manchester City,17,england,2526,2134,28,23,6.84,4,3,7,4.04,1.73,10,9,28.13,247,10,24.39,564,365,929,86.58,38,54.29,32,0,0,0,83,5,5,9,8,56,28,0,0,27,20260326,20,141,0,1,33,0,12.9,0,20,16,4,4,0,,94,46.31,1,0,0,144,17,18,3,1,7,0,0,0,0,0.0,0,0,0,0,295,6,0,0,0,0,0,0,0,0,0,533.5,0.0,0,24,7,12,10,20,40.82,0,61,32,52.46,18,23,49,32,132,48.35,41,658,415,1073,191.4,31,2,1654,13,4,0
Alejandro Garnacho,1135873,Chelsea,38,england,2526,1132,20,14,6.84,1,4,5,3.11,3.59,2,8,14.29,181,12,100.0,261,100,361,88.48,3,21.43,11,0,0,0,39,6,7,6,1,5,20,0,0,7,20260326,8,54,0,0,8,0,3.57,0,16,15,1,1,0,,43,50.0,0,0,2,47,4,26,1,1,0,0,0,0,0,0.0,0,0,0,0,165,9,0,0,0,0,0,0,0,0,0,1132.0,0.0,0,20,8,15,7,11,35.48,0,13,10,76.92,26,4,31,56,46,46.0,12,300,108,408,136.7,28,1,639,19,2,0
Yéremy Pino,984624,Crystal Palace,7,england,2526,1739,27,21,6.83,2,1,3,3.94,4.77,34,13,20.0,195,30,49.18,305,193,498,73.02,19,35.19,35,0,0,0,81,10,5,18,1,17,27,0,0,28,20260326,27,132,0,0,25,0,5.26,0,20,17,3,1,1,,67,40.85,0,0,2,184,7,38,0,8,1,0,0,0,0,0.0,0,0,0,0,323,15,0,0,2,0,0,0,0,0,0,869.5,0.0,4,21,17,10,10,16,43.24,0,30,17,56.67,38,76,37,65,86,39.45,61,454,228,682,184.5,38,1,1033,21,4,0
Jaka Bijol,886930,Leeds United,34,england,2526,1329,18,14,6.83,1,1,2,0.79,0.65,29,0,0.0,56,38,45.24,164,460,624,85.36,50,54.35,42,0,0,0,49,1,1,3,3,101,18,0,0,0,20260326,3,59,0,1,15,0,8.33,17,21,21,0,1,0,,32,65.31,1,0,1,107,22,4,0,0,6,0,0,0,1,0.0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,1329.0,0.0,0,12,0,3,6,2,100.0,0,21,12,57.14,4,60,2,1,82,58.16,84,244,487,731,123.0,12,0,943,9,3,0
Pedro Porro,913654,Tottenham Hotspur,33,england,2526,2168,27,25,6.83,0,2,2,0.59,3.13,91,40,21.86,295,104,42.98,486,361,847,73.78,17,47.22,19,0,0,0,107,6,0,7,7,79,27,0,0,7,20260326,34,103,0,5,26,0,0.0,0,33,23,10,0,0,,85,50.3,0,0,0,301,18,39,0,1,9,0,2,0,0,0.0,0,0,0,0,523,7,0,0,0,0,0,0,0,0,0,0.0,0.0,4,7,13,11,2,13,43.33,0,51,34,66.67,37,198,30,183,102,49.76,242,700,448,1148,184.5,20,0,1877,21,6,0
José Sá,252669,Wolverhampton,3,england,2526,1710,19,19,6.83,0,0,0,,0.07,21,0,0.0,35,122,34.96,95,261,356,60.44,15,93.75,1,0,0,0,172,0,0,0,4,40,19,0,0,0,20260326,0,1,1,1,0,0,0.0,142,30,27,3,0,0,-3.04,4,100.0,0,23,0,233,0,1,0,0,0,0,0,0,0,0.0,2,0,0,0,236,0,26,0,0,15,36,14,50,0,6,0.0,0.0,0,0,0,0,0,0,0.0,14,0,0,0.0,1,42,0,0,19,95.0,349,295,294,589,129.8,0,1,802,6,2,0
Mateus Mané,1899647,Wolverhampton,3,england,2526,1291,20,14,6.83,2,1,3,1.36,1.66,5,15,30.0,83,6,26.09,147,80,227,78.28,7,25.93,20,0,0,0,52,2,0,5,3,21,20,0,0,28,20260326,12,115,0,1,21,0,6.67,0,20,19,1,0,2,,72,43.11,0,0,1,63,4,15,0,1,1,0,1,0,0,0.0,0,0,0,2,218,7,0,0,2,0,0,0,0,0,0,645.5,0.0,2,8,22,13,12,19,34.55,0,17,8,47.06,14,14,55,50,79,40.72,23,191,99,290,136.6,30,1,641,36,0,0
Noah Okafor,865523,Leeds United,34,england,2526,1303,24,15,6.83,4,0,4,4.22,0.97,16,6,18.75,85,19,79.17,132,58,190,75.7,12,41.38,17,0,0,0,46,2,3,9,0,11,24,0,0,20,20260326,11,106,0,0,16,0,14.81,0,24,21,3,4,0,,66,42.58,0,0,0,61,10,14,2,0,0,0,0,0,0,0.0,0,0,0,0,214,7,0,0,2,0,0,0,0,0,0,325.75,0.0,0,20,7,8,10,33,43.42,0,20,13,65.0,14,23,76,32,78,42.39,24,181,70,251,163.9,27,1,560,13,3,0
Nicolás Domínguez,871765,Nottingham Forest,14,england,2526,942,20,14,6.83,1,0,1,1.15,0.44,7,5,38.46,100,14,63.64,174,141,315,82.46,12,40.0,18,0,0,0,42,1,1,7,0,12,18,0,0,4,20260326,19,57,0,1,11,0,6.25,0,18,16,2,1,0,,54,58.06,1,0,0,67,4,9,0,0,4,0,0,0,0,0.0,0,0,0,0,96,8,0,0,0,0,0,0,0,0,0,942.0,0.0,0,6,10,4,5,5,45.45,0,41,22,53.66,9,17,11,13,66,53.66,22,218,164,382,122.9,16,0,531,8,2,0
Mads Hermansen,856640,West Ham United,37,england,2526,990,11,11,6.83,0,0,0,,0.02,17,0,0.0,16,50,27.03,38,195,233,62.97,7,100.0,0,0,0,0,105,0,0,0,4,15,11,0,0,0,20260326,0,0,2,0,0,0,0.0,41,20,19,1,0,0,-3.03,0,0.0,0,14,0,137,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,139,0,10,0,0,5,23,13,37,1,7,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,26,0,0,7,100.0,185,155,215,370,75.1,0,1,504,1,0,0
Joelinton,560128,Newcastle United,39,england,2526,1689,24,20,6.83,2,1,3,2.13,1.15,13,2,22.22,185,19,63.33,352,258,610,82.77,57,58.76,40,0,0,0,101,3,1,9,3,38,24,0,0,23,20260326,18,123,0,2,38,0,7.14,0,24,20,4,2,0,,75,47.47,1,0,1,127,25,15,1,1,3,0,0,0,0,0.0,0,0,0,0,193,9,0,0,0,0,0,0,0,0,0,844.5,0.0,0,21,7,9,10,11,55.0,0,37,19,51.35,15,18,20,9,132,51.76,30,437,300,737,163.8,28,1,1051,27,9,0
Joël Veltman,219572,Brighton & Hove Albion,30,england,2526,859,19,8,6.82,1,0,1,0.95,0.13,8,2,16.67,69,11,31.43,134,131,265,79.1,18,64.29,10,0,0,0,34,0,0,1,1,39,17,0,0,2,20260326,7,30,0,0,9,0,33.33,0,12,11,1,1,0,,50,71.43,0,0,0,70,17,4,1,2,5,0,0,0,0,0.0,0,0,0,0,124,4,0,0,0,0,0,0,0,0,0,859.0,0.0,0,3,0,1,1,2,50.0,0,29,17,58.62,4,20,4,12,68,69.39,35,181,154,335,116.0,3,0,602,19,4,0
Idrissa Gueye,106337,Everton,48,england,2526,1851,22,22,6.82,2,2,4,1.5,1.03,18,4,22.22,237,18,45.0,487,344,831,87.2,13,61.9,8,0,0,0,103,1,0,10,4,18,22,0,1,8,20260326,16,62,0,2,18,0,7.69,0,22,20,2,2,0,,75,58.14,0,0,2,122,27,12,0,0,7,0,0,0,0,0.0,0,0,0,0,181,4,0,1,2,0,0,0,0,0,0,925.5,0.0,0,8,18,10,6,6,31.58,0,42,19,45.24,12,32,19,18,88,58.67,40,569,384,953,150.1,26,0,1222,27,1,0
Kevin Schade,1006387,Brentford,50,england,2526,2217,28,26,6.82,7,3,10,9.95,1.88,9,5,29.41,125,6,40.0,209,91,300,67.87,71,51.08,68,0,0,1,78,7,11,8,4,26,28,0,1,40,20260326,9,195,0,0,39,0,15.56,0,26,23,3,7,0,,87,40.65,2,0,3,142,18,25,1,9,3,0,1,1,0,0.0,0,0,0,1,319,9,0,1,4,0,0,0,0,0,0,316.71,0.0,0,44,1,16,21,18,30.0,0,33,18,54.55,24,21,60,17,158,44.76,15,321,121,442,191.0,45,1,902,36,6,0
Jordan Henderson,42694,Brentford,50,england,2526,1831,29,21,6.82,1,3,4,0.33,2.39,64,16,35.56,189,69,37.5,387,456,843,77.7,11,37.93,18,0,0,0,94,8,0,2,3,34,29,0,0,6,20260326,8,50,0,0,13,0,16.67,0,26,23,3,1,0,,34,51.52,0,0,0,242,17,18,0,1,7,0,0,0,0,0.0,0,0,0,0,301,6,0,0,1,0,0,0,0,0,0,1831.0,0.0,0,2,4,3,1,3,37.5,0,26,12,46.15,18,160,8,45,45,47.37,184,581,504,1085,197.8,6,0,1303,7,4,0
Freddie Potts,1089582,West Ham United,37,england,2526,1144,20,12,6.82,0,1,1,0.21,1.06,21,6,17.65,93,26,47.27,247,190,437,83.56,20,60.61,13,0,0,0,38,2,0,2,0,31,20,0,0,5,20260326,7,45,0,0,15,0,0.0,0,24,20,4,0,0,,43,57.33,0,0,0,86,16,8,0,0,3,0,0,0,0,0.0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,1,2,25.0,0,27,17,62.96,8,45,8,34,63,58.33,55,303,220,523,136.4,3,0,715,14,1,0
Ferdi Kadıoğlu,825844,Brighton & Hove Albion,30,england,2526,2504,30,27,6.82,0,0,0,1.55,2.43,21,21,22.11,299,38,45.24,520,392,912,85.23,24,46.15,28,0,0,0,110,0,2,6,7,63,30,0,0,16,20260326,28,93,0,0,15,0,0.0,0,32,27,5,0,0,,94,59.12,0,0,2,158,19,17,0,6,7,0,1,0,0,0.0,0,0,0,0,325,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,12,6,9,11,55.0,0,51,35,68.63,16,47,20,95,118,55.92,84,624,446,1070,204.6,21,1,1633,33,6,0
Ola Aina,800417,Nottingham Forest,14,england,2526,1321,15,15,6.82,0,0,0,0.36,0.69,17,6,18.75,112,30,57.69,230,207,437,86.36,20,62.5,12,0,0,0,68,0,0,3,5,61,15,0,0,13,20260326,10,65,0,2,13,0,0.0,0,17,15,2,0,0,,45,45.92,0,0,1,69,23,8,0,0,3,0,1,0,0,0.0,0,0,0,0,184,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,7,7,1,13,41.94,0,23,17,73.91,7,35,31,32,65,50.0,52,277,229,506,102.3,11,0,902,10,3,0
Antonee Robinson,803174,Fulham,43,england,2526,1045,15,12,6.82,0,0,0,0.22,1.29,19,14,22.95,133,23,43.4,223,211,434,79.34,12,60.0,8,0,0,0,63,1,0,1,3,41,15,0,0,6,20260326,16,47,0,1,10,0,0.0,0,12,12,0,0,0,,44,53.01,0,0,0,113,16,17,0,2,3,0,0,0,0,0.0,0,0,0,0,220,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,7,46.67,0,32,17,53.13,17,38,15,61,56,54.37,53,284,263,547,102.3,2,1,902,5,3,0
Pape Matar Sarr,1002711,Tottenham Hotspur,33,england,2526,1330,22,13,6.82,2,3,5,1.54,1.06,13,1,14.29,146,20,60.61,278,234,512,84.91,26,40.63,38,0,0,0,74,2,1,7,3,46,22,0,0,16,20260326,9,95,0,2,26,0,12.5,0,22,20,2,2,0,,57,50.0,2,0,0,91,17,8,0,3,10,0,0,0,0,0.0,0,0,0,0,142,5,0,0,0,0,0,0,0,0,0,665.0,0.0,0,8,8,3,6,11,57.89,0,33,21,63.64,8,22,19,7,83,46.63,33,339,264,603,150.0,16,1,860,13,2,0
Curtis Jones,927353,Liverpool,44,england,2526,1368,27,11,6.81,0,1,1,2.07,2.37,17,1,14.29,369,37,67.27,693,365,1058,92.0,7,26.92,19,0,0,0,95,3,3,5,1,17,27,0,0,21,20260326,17,74,0,4,10,0,0.0,0,26,23,3,0,0,,64,53.78,0,0,2,92,8,18,0,0,4,0,0,0,0,0.0,0,0,0,0,158,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,8,9,6,16,69.57,0,28,17,60.71,18,33,23,7,71,48.97,55,762,388,1150,184.0,20,0,1387,20,1,0
Estêvão,1597265,Chelsea,38,england,2526,769,20,10,6.81,2,2,4,2.83,2.19,7,5,31.25,105,4,50.0,154,55,209,81.01,3,21.43,11,0,0,0,34,4,2,11,0,5,19,0,0,16,20260326,10,85,0,0,11,0,7.69,0,9,7,2,2,0,,47,38.84,0,0,1,49,4,15,1,4,0,0,0,0,0,0.0,0,0,0,1,141,5,0,0,1,0,0,0,0,0,0,384.5,0.0,0,21,5,8,7,29,43.28,0,11,5,45.45,15,13,67,16,50,37.04,8,194,64,258,129.4,26,0,465,7,3,0
Nathan Aké,149663,Manchester City,17,england,2526,503,14,4,6.81,0,0,0,0.28,0.44,11,3,75.0,80,5,26.32,165,169,334,89.3,13,68.42,6,0,0,0,12,2,1,1,2,25,11,0,0,0,20260326,2,11,0,1,2,0,0.0,11,7,6,1,0,0,,14,73.68,0,0,0,40,4,6,0,1,0,0,0,0,0,0.0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,0,0,0.0,0,8,5,62.5,6,17,1,4,27,71.05,19,191,183,374,74.9,3,1,461,6,1,0
Yasin Ayari,1036269,Brighton & Hove Albion,30,england,2526,1739,24,18,6.81,3,2,5,2.62,1.11,25,5,21.74,129,38,60.32,325,428,753,86.55,8,34.78,15,0,0,0,112,2,0,10,5,21,24,0,0,17,20260326,23,102,0,4,20,0,7.5,0,21,15,6,2,1,,81,48.21,0,0,1,117,23,14,0,0,3,0,1,0,0,0.0,0,0,0,0,215,13,0,0,3,0,0,0,0,0,0,579.67,0.0,2,15,25,20,10,14,33.33,0,43,22,51.16,13,45,42,23,89,46.6,63,402,468,870,163.4,40,1,1194,24,1,0
Alisson,243609,Liverpool,44,england,2526,2250,25,25,6.81,0,0,0,,0.04,49,0,0.0,20,103,39.92,56,569,625,79.62,6,85.71,1,0,0,0,221,0,0,0,8,37,25,0,0,0,20260326,1,3,0,3,1,0,0.0,56,30,26,4,0,0,-2.55,5,71.43,0,16,0,160,0,0,0,0,0,0,0,0,1,0.0,2,0,0,0,167,0,21,0,0,14,33,20,56,0,9,0.0,0.0,0,0,0,0,0,0,0.0,14,0,0,0.0,0,86,0,0,11,78.57,258,172,613,785,170.2,0,0,1029,7,1,0
Nikola Milenković,836168,Nottingham Forest,14,england,2526,2790,31,31,6.81,0,0,0,0.82,0.49,38,0,0.0,114,71,42.26,342,765,1107,86.69,76,67.86,36,0,0,0,87,1,2,2,8,179,31,0,0,2,20260326,10,60,0,1,13,0,0.0,3,43,34,9,0,0,,41,63.08,0,0,0,170,26,1,0,1,29,1,0,0,0,0.0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,3,12,1,1,100.0,0,22,13,59.09,1,80,1,2,117,66.1,168,462,815,1277,211.0,15,1,1638,18,6,0
Lutsharel Geertruida,856739,Sunderland,41,england,2526,1432,25,14,6.8,0,0,0,0.87,0.73,12,2,28.57,95,23,46.94,224,294,518,85.06,10,47.62,11,0,0,0,60,1,1,4,2,43,25,0,0,3,20260326,12,44,0,2,14,0,0.0,1,21,19,2,0,0,,45,57.69,0,0,0,91,16,7,0,1,8,0,0,0,0,0.0,0,0,0,0,131,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,5,2,2,6,60.0,0,34,19,55.88,7,24,10,7,55,55.56,49,278,331,609,170.1,8,0,833,5,1,0
Mohamed Salah,159665,Liverpool,44,england,2526,1820,22,19,6.8,5,6,11,6.82,4.35,26,16,16.0,275,13,41.94,387,89,476,75.2,8,33.33,16,0,0,0,67,10,10,20,4,6,22,0,0,37,20260326,5,109,0,0,10,0,8.77,0,32,26,6,5,0,,38,29.01,0,0,0,157,4,44,2,12,1,0,0,1,0,100.0,0,1,0,0,387,18,0,0,3,0,0,0,0,0,0,364.0,0.0,2,47,10,23,14,12,22.64,0,10,8,80.0,44,57,53,100,46,29.68,31,526,107,633,149.6,57,0,1056,16,1,0
Enzo Le Fée,984014,Sunderland,41,england,2526,2315,29,26,6.8,4,4,8,4.54,3.39,19,20,27.03,219,25,54.35,403,297,700,81.59,16,25.81,46,0,0,1,118,5,1,8,6,31,29,0,0,23,20260326,30,151,1,3,26,0,16.67,0,31,26,5,4,0,,105,50.0,0,0,1,158,23,36,0,3,11,0,0,4,0,75.0,0,3,0,0,332,14,0,0,4,0,0,0,0,0,0,578.75,0.0,3,12,12,10,6,10,27.78,0,69,44,63.77,36,40,36,74,121,44.49,46,523,335,858,197.2,24,0,1353,26,5,0
Nathan Collins,958916,Brentford,50,england,2526,2342,28,25,6.8,1,2,3,1.65,1.21,35,1,100.0,100,79,39.11,328,843,1171,82.93,74,57.36,55,0,0,0,108,4,3,2,7,167,28,0,0,9,20260326,5,87,1,2,16,0,7.14,37,34,31,3,1,0,,42,56.76,1,0,0,241,27,9,0,2,35,1,0,0,1,0.0,0,0,0,1,272,1,0,0,0,0,0,0,0,0,0,2342.0,0.0,0,14,0,6,6,3,50.0,0,24,11,45.83,9,87,6,1,116,57.14,202,501,911,1412,190.4,14,1,1797,15,5,0
Harry Maguire,149380,Manchester United,35,england,2526,1217,18,14,6.8,1,1,2,0.81,0.21,13,1,50.0,47,28,37.33,196,359,555,86.45,47,78.33,13,0,0,0,45,1,1,2,3,71,18,0,1,2,20260326,2,30,1,0,13,0,10.0,16,14,13,1,1,0,,26,60.47,1,0,1,87,9,2,0,0,7,0,0,0,2,0.0,0,0,0,0,93,2,0,1,0,0,0,0,0,0,0,1217.0,0.0,0,10,0,6,2,0,0.0,0,12,9,75.0,2,32,1,2,73,70.87,75,257,385,642,122.4,10,0,789,14,3,0
Matt O'Riley,891829,Brighton & Hove Albion,30,england,2526,187,4,2,6.8,1,0,1,1.2,0.17,1,4,57.14,17,1,33.33,27,25,52,86.67,1,16.67,5,0,0,0,2,0,1,0,0,2,3,0,0,1,20260326,3,12,0,0,2,0,25.0,0,2,1,1,1,0,,5,41.67,0,0,0,8,0,4,1,1,1,0,0,1,0,100.0,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,187.0,0.0,0,3,1,2,2,0,0.0,0,4,2,50.0,4,2,1,7,6,33.33,3,32,28,60,20.4,4,0,96,1,0,0
Alphonse Aréola,96531,West Ham United,37,england,2526,1800,20,20,6.8,0,1,1,,0.03,14,0,0.0,21,127,30.68,95,157,252,46.67,5,71.43,2,0,0,0,142,0,0,0,0,29,20,0,0,0,20260326,0,3,2,1,1,0,0.0,164,37,34,3,0,0,-1.4,1,50.0,0,15,0,288,1,1,0,0,0,0,0,0,1,0.0,6,0,0,0,294,0,21,0,0,0,51,21,77,0,19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,29,0,0,6,66.67,414,349,191,540,136.0,0,1,762,1,0,0
Pascal Struijk,836675,Leeds United,34,england,2526,2431,28,27,6.8,0,1,1,2.54,0.74,36,0,0.0,151,59,45.04,443,926,1369,87.98,94,55.62,75,0,0,0,101,1,4,7,5,178,28,0,0,6,20260326,13,115,0,0,21,0,0.0,48,40,35,5,0,0,,50,55.56,0,0,0,187,27,11,0,5,16,0,0,0,0,0.0,0,0,0,0,220,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,24,1,14,4,2,50.0,0,30,19,63.33,11,88,4,2,144,55.6,131,564,992,1556,190.4,25,0,1936,19,4,0
Ayden Heaven,1445799,Manchester United,35,england,2526,668,14,8,6.8,0,1,1,0.35,0.17,9,0,0.0,26,12,60.0,88,245,333,90.74,17,62.96,10,0,0,0,33,1,1,1,1,52,12,0,0,1,20260326,4,21,0,0,5,0,0.0,5,12,10,2,0,0,,24,68.57,0,0,0,34,1,2,0,0,6,1,0,0,0,0.0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,0,3,75.0,0,16,9,56.25,2,15,4,1,41,66.13,20,111,256,367,81.6,3,0,471,5,2,0
Veljko Milosavljević,1406130,Bournemouth,60,england,2526,375,7,4,6.8,0,0,0,0.15,0.2,6,0,0.0,19,8,30.77,47,113,160,84.21,11,40.74,16,0,0,0,13,0,1,0,1,25,5,0,0,1,20260326,2,19,0,0,0,0,0.0,0,6,3,3,0,0,,6,66.67,0,0,0,30,4,1,0,0,5,0,0,0,0,0.0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,100.0,0,5,4,80.0,1,17,1,0,17,47.22,26,70,120,190,34.0,1,0,248,0,0,0
João Gomes,1015267,Wolverhampton,3,england,2526,2309,29,26,6.8,1,1,2,1.15,1.83,33,9,34.62,226,33,58.93,530,509,1039,85.94,23,51.11,22,0,0,0,164,2,0,4,2,37,29,0,0,40,20260326,40,179,0,1,56,0,6.25,0,43,37,6,1,0,,161,50.63,0,0,0,170,31,14,0,0,5,0,0,0,0,0.0,0,0,0,0,293,9,0,0,1,0,0,0,0,0,0,2309.0,0.0,2,8,8,6,6,37,63.79,0,85,55,64.71,14,62,58,26,184,50.69,56,649,560,1209,197.1,16,1,1692,39,9,0
Álex Jiménez,1184308,Bournemouth,60,england,2526,1971,27,22,6.8,1,0,1,1.11,1.41,26,8,19.51,182,32,46.38,322,247,569,80.37,12,37.5,20,0,0,0,108,2,0,8,2,35,27,0,0,17,20260326,20,112,0,0,26,0,5.0,0,35,29,6,1,0,,103,52.82,0,0,0,139,24,12,0,0,11,0,0,0,1,0.0,0,0,0,0,276,9,0,0,1,0,0,0,0,0,0,1971.0,0.0,0,9,11,8,4,32,52.46,0,55,41,74.55,12,44,61,41,115,50.66,69,418,290,708,183.5,20,0,1215,16,9,0
Andrey Santos,1105779,Chelsea,38,england,2526,1028,23,10,6.8,0,0,0,1.7,0.81,13,0,0.0,105,11,47.83,278,302,580,89.37,14,46.67,16,0,0,0,38,1,3,1,1,17,23,0,0,2,20260326,10,40,0,1,11,0,0.0,0,14,13,1,0,0,,49,67.12,0,0,1,69,18,7,0,1,4,0,0,0,0,0.0,0,0,0,0,89,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,2,6,1,2,40.0,0,28,13,46.43,7,21,5,1,63,61.17,23,316,333,649,156.3,8,0,805,19,4,0
